gmap_id,name,latitude,longitude,category,avg_rating,num_of_reviews,price,hours
0x80c2be1afeae3a43:0xfd776c351d9cacc2,Gelato Bar & Espresso Cafe,34.1489452,-118.378856,"['Cafe', 'Coffee shop', 'Ice cream shop']",4.5,128,$$,"[['Monday', '9AM–8PM'], ['Tuesday', '9AM–8PM'], ['Wednesday', '9AM–8PM'], ['Thursday', '9AM–8PM'], ['Friday', '9AM–8PM'], ['Saturday', '9AM–8PM'], ['Sunday', '9AM–8PM']]"
0x80dd332c1c0653e9:0x94a4bd97fffdbe2e,Starbucks,33.877434,-118.166651,['Coffee shop'],4.3,174,$$,"[['Monday', '8AM–9PM'], ['Tuesday', '8AM–9PM'], ['Wednesday', '8AM–9PM'], ['Thursday', '8AM–9PM'], ['Friday', '8AM–9PM'], ['Saturday', '8AM–9PM'], ['Sunday', '8AM–9PM']]"
0x80da5ce1ba340503:0x107ce51e22b11cf4,Denny's,33.5704412,-116.0914044,"['American restaurant', 'Breakfast restaurant', 'Brunch restaurant', 'Cafeteria', 'Diner', 'Hamburger restaurant', 'Ice cream shop', 'Takeout restaurant', 'Restaurant', 'Sandwich shop']",4.0,515,$,"[['Monday', '7AM–10PM'], ['Tuesday', '7AM–10PM'], ['Wednesday', '7AM–10PM'], ['Thursday', '7AM–10PM'], ['Friday', '7AM–10PM'], ['Saturday', '7AM–10PM'], ['Sunday', '7AM–10PM']]"
0x80dd2d0482da4731:0x8933d6bf535f9328,Cafe Maji,33.872686,-118.071322,['Cafe'],4.5,268,$$,"[['Monday', '10AM–9PM'], ['Tuesday', '10AM–9PM'], ['Wednesday', '10AM–9PM'], ['Thursday', '10AM–9PM'], ['Friday', '10AM–9PM'], ['Saturday', '10AM–9PM'], ['Sunday', '11AM–9PM']]"
0x80dd26cf4889cecd:0x82312cddb24abd87,Monkey House Cafe,33.688679199999996,-117.9883777,"['Sandwich shop', 'Cafe', 'Coffee shop', 'Gift shop']",4.7,158,$,
0x80dbfd55287c3afb:0x4fa3d2636e1154ef,The Coffee Corner,32.8414113,-116.9856561,['Coffee shop'],4.8,108,$,"[['Monday', '7:30AM–4PM'], ['Tuesday', '7:30AM–4PM'], ['Wednesday', '7:30AM–4PM'], ['Thursday', '7:30AM–4PM'], ['Friday', '7:30AM–4PM'], ['Saturday', '8AM–4PM'], ['Sunday', 'Closed']]"
0x808fccc7f334858d:0xd32f7dcecae2c209,SJSU Dining Commons,37.334067399999995,-121.87851239999999,['Cafeteria'],3.4,138,,"[['Sunday', '9AM–8PM'], ['Monday', '8AM–10PM'], ['Tuesday', '8AM–10PM'], ['Wednesday', '8AM–10PM'], ['Thursday', '8AM–10PM'], ['Friday', '8AM–10PM'], ['Saturday', '9AM–8PM']]"
0x80c2571e73e2bd29:0x7f184e7efa27b0b4,Starbucks,34.579927,-118.096401,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.4,345,$$,"[['Sunday', '5AM–10:30PM'], ['Monday', '4:30AM–10:30PM'], ['Tuesday', '4:30AM–10:30PM'], ['Wednesday', '4:30AM–10:30PM'], ['Thursday', '4:30AM–10:30PM'], ['Friday', '4:30AM–10:30PM'], ['Saturday', '5AM–10:30PM']]"
0x80c2bfde36fe7b9b:0x6e7f1017ce66f723,New Buenos Aires Bakery & Cafe,34.1677429,-118.3241444,"['Grocery store', 'Argentinian restaurant', 'Bakery', 'Cafe', 'Restaurant', 'Sandwich shop']",4.5,158,$,"[['Sunday', '10AM–3PM'], ['Monday', '10AM–5PM'], ['Tuesday', '10AM–5PM'], ['Wednesday', '10AM–5PM'], ['Thursday', '10AM–5PM'], ['Friday', '10AM–5PM'], ['Saturday', '10AM–5PM']]"
0x80c2cb8b798ede5d:0x636c48f55654f263,McDonald's,33.9301284,-118.2109474,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.8,2384,$,"[['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours']]"
0x809095c506e82781:0x8a3633b74d2a2f67,McDonald's,38.082844,-120.55998299999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.6,937,$,"[['Sunday', '6AM–11PM'], ['Monday', '6AM–11PM'], ['Tuesday', '6AM–11PM'], ['Wednesday', '6AM–11PM'], ['Thursday', '6AM–11PM'], ['Friday', '6AM–11PM'], ['Saturday', '6AM–11PM']]"
0x80c2c7cae3d71feb:0x54d649fbcafecc5b,Verve Coffee Roasters,34.0423681,-118.2545639,['Coffee shop'],4.5,848,$$,"[['Sunday', '8AM–3PM'], ['Monday', '8AM–3PM'], ['Tuesday', '8AM–3PM'], ['Wednesday', '8AM–3PM'], ['Thursday', '8AM–3PM'], ['Friday', '8AM–3PM'], ['Saturday', '8AM–3PM']]"
0x808e4027f8e2cb0f:0xa935baa278f0a175,Caffe Pergolesi,36.970636999999996,-122.026468,"['Coffee shop', 'Cafe']",4.4,133,$,"[['Sunday', '11AM–8PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM']]"
0x80c2cebb621197e3:0xda132e5e589aaecf,Starbucks,33.970653999999996,-118.18840999999999,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.3,724,$$,"[['Sunday', '5AM–11:30PM'], ['Monday', '5AM–11:30PM'], ['Tuesday', '5AM–11:30PM'], ['Wednesday', '5AM–11:30PM'], ['Thursday', '5AM–11:30PM'], ['Friday', '5AM–11:30PM'], ['Saturday', '5AM–11:30PM']]"
0x8090099f933067c7:0x1e2fb94e621b87db,McDonald's,38.0501617,-121.3769908,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.4,928,$,
0x80900c2c4801b58f:0x3e44e5eda180a96,Krispy Kreme,37.9847797,-121.3462964,"['Donut shop', 'Coffee shop', 'Dessert shop', 'Fast food restaurant']",4.2,754,$,"[['Sunday', '6AM–10PM'], ['Monday', '6AM–10PM'], ['Tuesday', '6AM–10PM'], ['Wednesday', '6AM–10PM'], ['Thursday', '6AM–10PM'], ['Friday', '6AM–10PM'], ['Saturday', '6AM–10PM']]"
0x80dd2b68f536f311:0x64a2bce150d3bc7a,Sizzler,33.898475399999995,-118.0055234,"['Restaurant', 'Cafeteria', 'Family restaurant', 'Seafood restaurant', 'Steak house']",3.5,157,$$,"[['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM']]"
0x80c25b304099565b:0xc2a9d91dd000e435,Boba Cove & Cafe,34.6900677,-118.1736112,"['Cafe', 'Restaurant']",4.4,298,$,"[['Saturday', '11AM–8PM'], ['Sunday', '11AM–8PM'], ['Monday', '11AM–8PM'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–8PM'], ['Thursday', '11AM–8PM'], ['Friday', '11AM–8PM']]"
0x808e33578940a657:0x8a6406db79dc2c74,Peet's Coffee,37.307753,-121.90032,"['Coffee shop', 'Cafe', 'Espresso bar', 'Tea house']",4.5,263,$,"[['Saturday', '5:30AM–5PM'], ['Sunday', '5:30AM–5PM'], ['Monday', '5:30AM–5PM'], ['Tuesday', '5:30AM–5PM'], ['Wednesday', '5:30AM–5PM'], ['Thursday', '5:30AM–5PM'], ['Friday', '5:30AM–5PM']]"
0x809b21e783cb35b1:0x5691449497528432,Starbucks,38.784177,-121.271417,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,258,$$,"[['Saturday', '5:30AM–7PM'], ['Sunday', '5:30AM–6:30PM'], ['Monday', '5AM–7PM'], ['Tuesday', '5AM–7PM'], ['Wednesday', '5AM–7PM'], ['Thursday', '5AM–7PM'], ['Friday', '5AM–7PM']]"
0x808fcf2ad4ae6a91:0x2b41f0e2288c4b1b,Teasociety,37.4339541,-121.9017349,['Cafe'],4.2,158,$,"[['Saturday', '11:30AM–11PM'], ['Sunday', '11:30AM–10:30PM'], ['Monday', '11:30AM–10:30PM'], ['Tuesday', '11:30AM–10:30PM'], ['Wednesday', '11:30AM–10:30PM'], ['Thursday', '11:30AM–10:30PM'], ['Friday', '11:30AM–11PM']]"
0x80dd2d16d0f23a7b:0xcdb7d2ef66ee9c52,Starbucks,33.846209,-118.08442699999999,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,285,$$,"[['Saturday', '5AM–10:30PM'], ['Sunday', '5AM–10:30PM'], ['Monday', '4:30AM–10PM'], ['Tuesday', '4:30AM–10PM'], ['Wednesday', '4:30AM–10PM'], ['Thursday', '4:30AM–10PM'], ['Friday', '4:30AM–10PM']]"
0x809ad0909b986695:0x3466102216f09c2c,Pachamama Coffee Bar,38.570485399999995,-121.4574538,"['Coffee shop', 'Cafe', 'Coffee roasters']",4.6,227,,"[['Saturday', '7AM–5PM'], ['Sunday', '7AM–5PM'], ['Monday', '6AM–5PM'], ['Tuesday', '6AM–5PM'], ['Wednesday', '6AM–5PM'], ['Thursday', '6AM–5PM'], ['Friday', '6AM–5PM']]"
0x80c2c79853c7f055:0x872dec17aab894d9,McDonald's,34.051144,-118.2792626,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.6,1828,$,"[['Saturday', '4:30AM–1AM'], ['Sunday', '4:30AM–1AM'], ['Monday', '4:30AM–1AM'], ['Tuesday', '4:30AM–1AM'], ['Wednesday', '4:30AM–1AM'], ['Thursday', '4:30AM–1AM'], ['Friday', '4:30AM–1AM']]"
0x80ecf0e7be1bbf45:0xe0cd9cc95c2a9dbe,Copper Cafe and Bakery,35.267133199999996,-120.6746321,"['Cafe', 'Bakery', 'Restaurant', 'Steak house']",4.4,896,$$,"[['Saturday', '7AM–10PM'], ['Sunday', '7AM–10PM'], ['Monday', '7AM–10PM'], ['Tuesday', '7AM–10PM'], ['Wednesday', '7AM–10PM'], ['Thursday', '7AM–10PM'], ['Friday', '7AM–10PM']]"
0x80c2b8fd3a7ae501:0x61125bdf20f8f7bd,McDonald's,34.0516483,-118.36910519999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",4.0,898,$,"[['Saturday', '5AM–12AM'], ['Sunday', '6AM–11PM'], ['Monday', '5AM–12AM'], ['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM'], ['Thursday', '5AM–12AM'], ['Friday', '5AM–12AM']]"
0x80c2b72e4901ef19:0xd67535ed82b9e85e,Sizzler,33.9596383,-118.3846373,"['Restaurant', 'Cafeteria', 'Family restaurant', 'Seafood restaurant', 'Steak house']",4.2,1032,$$,"[['Saturday', '8AM–9PM'], ['Sunday', '8AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM']]"
0x80dd357889503a5f:0xee3cc8c04a94aacd,McDonald's,33.810868299999996,-118.2912286,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",4.0,987,$,"[['Saturday', '5AM–10PM'], ['Sunday', '5AM–10PM'], ['Monday', '5AM–10PM'], ['Tuesday', '5AM–10PM'], ['Wednesday', '5AM–10PM'], ['Thursday', '5AM–10PM'], ['Friday', '5AM–10PM']]"
0x80c2b4175dbf57a1:0x446663419c0e91df,Starbucks,33.9012017,-118.3741591,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.4,408,$$,"[['Saturday', '3:30AM–7:30PM'], ['Sunday', '4AM–7:30PM'], ['Monday', '3:30AM–7:30PM'], ['Tuesday', '3:30AM–7:30PM'], ['Wednesday', '3:30AM–7:30PM'], ['Thursday', '3:30AM–7:30PM'], ['Friday', '3:30AM–7:30PM']]"
0x80c2c0af1990239d:0x9095e10852602054,House of Pies,34.105078899999995,-118.2921504,"['Diner', 'American restaurant', 'Bakery', 'Coffee shop', 'Fine dining restaurant', 'Restaurant']",4.3,2264,$,"[['Saturday', '7AM–3AM'], ['Sunday', '7AM–2AM'], ['Monday', '6:30AM–2AM'], ['Tuesday', '6:30AM–2AM'], ['Wednesday', '6:30AM–2AM'], ['Thursday', '6:30AM–2AM'], ['Friday', '6:30AM–3AM']]"
0x80dd336582a9013d:0x3574be503b7c98ff,Sizzler,33.8469444,-118.195,"['Restaurant', 'Cafeteria', 'Family restaurant', 'Seafood restaurant', 'Steak house']",4.0,658,$$,"[['Saturday', '12–8PM'], ['Sunday', '12–8PM'], ['Monday', '12–8PM'], ['Tuesday', '12–8PM'], ['Wednesday', '12–8PM'], ['Thursday', '12–8PM'], ['Friday', '12–8PM']]"
0x80c2876d3137ccb3:0xaddf2e69086a6e4b,Cozy Tea & Juice,34.421636899999996,-118.5466604,['Cafe'],4.7,106,$,"[['Saturday', '11AM–10PM'], ['Sunday', '11AM–10PM'], ['Monday', '11AM–10PM'], ['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–10PM']]"
0x80857722cc6a3953:0x14d238545ccfe806,Krispy Kreme,37.994077,-122.28622499999999,"['Donut shop', 'Coffee shop', 'Dessert shop', 'Fast food restaurant']",4.1,168,$,
0x80dcd5f60e2f20cd:0x6305e4732df9d62e,Dripp,33.8741264,-117.92385859999999,"['Coffee shop', 'Coffee store', 'Dessert shop', 'Ice cream shop', 'Pastry shop']",4.5,796,$$,"[['Saturday', '8AM–7PM'], ['Sunday', '8AM–7PM'], ['Monday', '8AM–7PM'], ['Tuesday', '8AM–7PM'], ['Wednesday', '8AM–7PM'], ['Thursday', '8AM–7PM'], ['Friday', '8AM–7PM']]"
0x80dcdf45e01f3a77:0x7ce200be69e65671,Dunkin',33.6499829,-117.8392971,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout restaurant']",4.1,148,$,"[['Saturday', '6AM–7PM'], ['Sunday', '6AM–7PM'], ['Monday', '6AM–7PM'], ['Tuesday', '6AM–7PM'], ['Wednesday', '6AM–7PM'], ['Thursday', '6AM–7PM'], ['Friday', '6AM–7PM']]"
0x80dd29142175a465:0x6a5e885fe93d1033,Knafeh Cafe,33.8207769,-117.9582298,"['Pastry shop', 'Bakery', 'Cafe', 'Sweets and dessert buffet', 'Dessert restaurant', 'Dessert shop', 'Ethnic restaurant', 'Middle Eastern restaurant']",4.4,318,,"[['Saturday', '12–9PM'], ['Sunday', '12–9PM'], ['Monday', '12–9PM'], ['Tuesday', '12–9PM'], ['Wednesday', '12–9PM'], ['Thursday', '12–9PM'], ['Friday', '2–9PM']]"
0x808581b941ccef57:0xe32ad0794fd92e71,PLATFORM248,37.7742539,-122.41252689999999,"['Bubble tea store', 'Coffee shop', 'Karaoke', 'Tea house']",4.3,113,,"[['Saturday', '12PM–12AM'], ['Sunday', '12–7PM'], ['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '5–11PM'], ['Thursday', '12–11PM'], ['Friday', '12PM–12AM']]"
0x808fcbaa9bc1c33d:0x661c66a3a8c13da6,Chromatic Coffee Co.,37.3207416,-121.9080674,['Cafe'],4.8,168,,"[['Saturday', '8AM–5PM'], ['Sunday', '8AM–5PM'], ['Monday', '8AM–3PM'], ['Tuesday', '8AM–3PM'], ['Wednesday', '8AM–3PM'], ['Thursday', '8AM–3PM'], ['Friday', '8AM–5PM']]"
0x80c29a8993f87039:0xa14f49e4658ac11a,McDonald's,34.2500334,-118.50276769999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,614,$,"[['Saturday', '5AM–1AM'], ['Sunday', '5AM–12AM'], ['Monday', '5AM–12AM'], ['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM'], ['Thursday', '5AM–12AM'], ['Friday', '5AM–1AM']]"
0x80c2c00515120d87:0x5688115dd343e685,McDonald's,34.170505,-118.289451,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.8,878,$,"[['Saturday', 'Open 24 hours'], ['Sunday', '4AM–1:30AM'], ['Monday', '4AM–1:30AM'], ['Tuesday', '4AM–1:30AM'], ['Wednesday', '4AM–12AM'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours']]"
0x808de4390678aa5f:0x46c9b02b5236204d,Aloha Coffee And Café Club,36.5997099,-121.8824327,['Coffee shop'],4.5,338,$,"[['Saturday', '7:30AM–5PM'], ['Sunday', '7:30AM–5PM'], ['Monday', '7:30AM–5PM'], ['Tuesday', '7:30AM–5PM'], ['Wednesday', '7:30AM–5PM'], ['Thursday', '7:30AM–5PM'], ['Friday', '7:30AM–5PM']]"
0x80c2beadafa1cb53:0xeb5f9ee4303b7488,Starbucks,34.077,-118.383574,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,358,$$,"[['Friday', '6AM–10PM'], ['Saturday', '6AM–10PM'], ['Sunday', '6AM–8PM'], ['Monday', '6AM–10PM'], ['Tuesday', '6AM–10PM'], ['Wednesday', '6AM–10PM'], ['Thursday', '6AM–10PM']]"
0x80dc7360215042f3:0xbc4c18ac697f5a92,Panera Bread,33.1272787,-117.2695864,"['Cafe', 'Bakery', 'Breakfast restaurant', 'Caterer', 'Coffee shop', 'Delivery service', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']",4.1,326,$$,"[['Friday', '6AM–9PM'], ['Saturday', '6AM–9PM'], ['Sunday', '7AM–8PM'], ['Monday', '6AM–9PM'], ['Tuesday', '6AM–9PM'], ['Wednesday', '6AM–9PM'], ['Thursday', '6AM–9PM']]"
0x80945e1f54e8ebbd:0x35202c0b276c3edc,Shepp's Inn,36.738144399999996,-119.7830608,"['American restaurant', 'Coffee shop', 'Deli', ""Farmers' market""]",4.4,384,$$,"[['Friday', '10AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', '11AM–5PM'], ['Monday', '10AM–9PM'], ['Tuesday', '10AM–9PM'], ['Wednesday', '10AM–9PM'], ['Thursday', '10AM–9PM']]"
0x808e34b01c63f41b:0xe349e1f0eaec620e,Yum Yum Donuts,37.3041003,-121.9134163,"['Donut shop', 'Coffee shop', 'Dessert shop', 'Restaurant', 'Sandwich shop']",4.3,811,$,"[['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours']]"
0x808fe8d77735c1b5:0x5d87a79a851e4f5e,Starbucks,37.706069,-121.85210699999999,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.1,137,$$,"[['Friday', '4AM–9:30PM'], ['Saturday', '4:30AM–9:30PM'], ['Sunday', '5AM–9PM'], ['Monday', '4AM–9:30PM'], ['Tuesday', '4AM–9:30PM'], ['Wednesday', '4AM–9:30PM'], ['Thursday', '4AM–9:30PM']]"
0x808f74b03dea6f17:0xee769e3da5740df7,McDonald's,37.4703276,-122.43448509999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.6,442,$,"[['Friday', '5:30AM–11PM'], ['Saturday', '5:30AM–11PM'], ['Sunday', '5:30AM–11PM'], ['Monday', '5:30AM–11PM'], ['Tuesday', '5:30AM–11PM'], ['Wednesday', '5:30AM–11PM'], ['Thursday', '5:30AM–11PM']]"
0x8090514e310a0a87:0x116260f6603f977a,Starbucks,37.670784,-120.99468999999999,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,548,$$,"[['Friday', '4:30AM–10:30PM'], ['Saturday', '4:30AM–10:30PM'], ['Sunday', '5AM–10PM'], ['Monday', '4:30AM–10:30PM'], ['Tuesday', '4:30AM–10:30PM'], ['Wednesday', '4:30AM–10:30PM'], ['Thursday', '4:30AM–10:30PM']]"
0x809ac71c6e33dc65:0x6785a367a64ef344,Panera Bread,38.424638099999996,-121.3876018,"['Cafe', 'Bakery', 'Breakfast restaurant', 'Caterer', 'Coffee shop', 'Delivery service', 'Takeout restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']",4.2,716,$$,"[['Friday', '7AM–9PM'], ['Saturday', '7AM–9PM'], ['Sunday', '7AM–9PM'], ['Monday', '7AM–9PM'], ['Tuesday', '7AM–9PM'], ['Wednesday', '7AM–9PM'], ['Thursday', '7AM–9PM']]"
0x809a7b9754e376a9:0xa191b0c56807cbda,Java Drive,38.3651547,-120.790596,['Coffee shop'],4.6,135,$$,"[['Friday', '5:30AM–7PM'], ['Saturday', '7AM–7PM'], ['Sunday', '7AM–5PM'], ['Monday', '5:30AM–6PM'], ['Tuesday', '5:30AM–6PM'], ['Wednesday', '5:30AM–6PM'], ['Thursday', '5:30AM–6PM']]"
0x808f7fca2b0e01f3:0x750ccf47ac99c991,Farley's,37.7624718,-122.39599559999999,"['Cafe', 'Coffee shop', 'Espresso bar']",4.6,444,$,"[['Friday', '7:30AM–8PM'], ['Saturday', '8AM–8PM'], ['Sunday', '8AM–3PM'], ['Monday', '7:30AM–2:30PM'], ['Tuesday', '7:30AM–2:30PM'], ['Wednesday', '7:30AM–2:30PM'], ['Thursday', '7:30AM–2:30PM']]"
0x808f86bdadcd54e7:0xb1cd3e029882b65,Julie's Coffee & Tea Garden,37.7616,-122.2452278,"['Coffee shop', 'Cafe', 'Restaurant', 'Tea house', 'Tea store']",4.6,373,$$,"[['Friday', '8AM–4PM'], ['Saturday', '8AM–4PM'], ['Sunday', '8AM–4PM'], ['Monday', '8AM–2PM'], ['Tuesday', '8AM–2PM'], ['Wednesday', '8AM–2PM'], ['Thursday', '8AM–2PM']]"
0x80dcaf56fe6584e9:0x95734f5e1a5af0e0,The Cupcake & Espresso Bar,33.936648,-117.2767162,['Cafe'],4.7,235,$,"[['Friday', '6AM–9PM'], ['Saturday', '7AM–9PM'], ['Sunday', '7AM–9PM'], ['Monday', '6AM–9PM'], ['Tuesday', '6AM–9PM'], ['Wednesday', '6AM–9PM'], ['Thursday', '6AM–9PM']]"
0x80dc9e3479b79c55:0x97f94ca2a4852d91,Starbucks,33.744306,-117.19178199999999,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,414,$$,"[['Friday', '4:30AM–11PM'], ['Saturday', '4:30AM–11PM'], ['Sunday', '4:30AM–11PM'], ['Monday', '4:30AM–10:30PM'], ['Tuesday', '4:30AM–10:30PM'], ['Wednesday', '4:30AM–10:30PM'], ['Thursday', '4:30AM–10:30PM']]"
0x80c2b8b0fd58b5b9:0x75647002ec1981a9,Fabiolus Cucina,34.0977692,-118.3260114,"['Italian restaurant', 'Cafe', 'Restaurant']",4.5,277,$$,"[['Friday', '6–10PM'], ['Saturday', '6–10PM'], ['Sunday', '6–10PM'], ['Monday', 'Closed'], ['Tuesday', '6–10PM'], ['Wednesday', '6–10PM'], ['Thursday', '6–10PM']]"
0x808586e9f317fa8b:0x48df0acf09d01ef5,Warming Hut Bookstore & Cafe,37.808313,-122.470665,"['Cafe', 'Book store', 'Gift shop']",4.3,743,$,"[['Friday', '9AM–5PM'], ['Saturday', '9AM–5PM'], ['Sunday', '9AM–5PM'], ['Monday', '9AM–5PM'], ['Tuesday', 'Closed'], ['Wednesday', 'Closed'], ['Thursday', '9AM–5PM']]"
0x808f86bde63f1281:0x6903b5e5cedfadcb,The Local,37.7633456,-122.24378209999999,['Coffee shop'],4.6,195,$,"[['Friday', '8AM–2PM'], ['Saturday', '8AM–5PM'], ['Sunday', '8AM–5PM'], ['Monday', 'Closed'], ['Tuesday', '8AM–2PM'], ['Wednesday', '8AM–2PM'], ['Thursday', '8AM–2PM']]"
0x80dd279671f9c061:0xcde2f776f273c5c,3 Blossoms Cafe,33.745339099999995,-117.9464849,"['Bubble tea store', 'Cafe', 'Coffee shop', 'Ice cream shop', 'Juice shop']",4.8,187,$,"[['Friday', '2PM–12AM'], ['Saturday', '12PM–12AM'], ['Sunday', '12PM–12AM'], ['Monday', '2PM–12AM'], ['Tuesday', '2PM–12AM'], ['Wednesday', '2PM–12AM'], ['Thursday', '2PM–12AM']]"
0x809b211b6ae81a61:0xceeffbe878ba89aa,Dutch Bros,38.7351409,-121.27174749999999,"['Coffee shop', 'Cafe', 'Juice shop', 'Tea house']",4.6,620,$,"[['Friday', '5AM–12AM'], ['Saturday', '5AM–12AM'], ['Sunday', '5AM–11PM'], ['Monday', '5AM–11PM'], ['Tuesday', '5AM–11PM'], ['Wednesday', '5AM–11PM'], ['Thursday', '5AM–11PM']]"
0x80dcdf672acc2a7d:0x7eff086e5d52c2dd,Deli & Bagel Cafe,33.678896099999996,-117.9197442,"['Bagel shop', 'Breakfast restaurant', 'Coffee shop', 'Deli', 'Espresso bar', 'Juice shop', 'Sandwich shop', 'Tea house']",4.4,164,$,"[['Friday', '5:30AM–3PM'], ['Saturday', '6AM–3PM'], ['Sunday', '6AM–3PM'], ['Monday', '5:30AM–3PM'], ['Tuesday', '5:30AM–3PM'], ['Wednesday', '5:30AM–3PM'], ['Thursday', '5:30AM–3PM']]"
0x808fb5e59a0b7bd9:0xaa8b0496ab232ec,Starbucks,37.352599,-122.007774,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.1,414,$$,"[['Friday', '6AM–8PM'], ['Saturday', '6:30AM–8PM'], ['Sunday', '6:30AM–8PM'], ['Monday', '6AM–8PM'], ['Tuesday', '6AM–8PM'], ['Wednesday', '6AM–8PM'], ['Thursday', '6AM–8PM']]"
0x808f74b45e762209:0xac82e96fac10286e,Half Moon Bay Coffee Co,37.4665101,-122.42875459999999,"['Coffee shop', 'Restaurant']",4.2,625,$,"[['Friday', '6:30AM–4PM'], ['Saturday', '6:30AM–4PM'], ['Sunday', '6:30AM–4PM'], ['Monday', '6:30AM–4PM'], ['Tuesday', '6:30AM–4PM'], ['Wednesday', '6:30AM–4PM'], ['Thursday', '6:30AM–4PM']]"
0x809d6a2647cf2527:0xe6ba238677985113,Kopper Kettle Café,40.308506099999995,-121.2298757,"['Cafe', 'American restaurant']",4.3,455,$$,"[['Friday', '6AM–8PM'], ['Saturday', '6AM–8PM'], ['Sunday', '6AM–8PM'], ['Monday', '6AM–8PM'], ['Tuesday', '6AM–8PM'], ['Wednesday', '6AM–8PM'], ['Thursday', '6AM–8PM']]"
